rsi_window,buy_threshold,sell_threshold,sma_window,return,mdd,win_rate,trades
4,30,85,150,10.959076195700046,-64.92884013351745,58.38287752675386,1682
4,25,75,150,10.487298575199876,-61.046560276936454,61.05904404873477,2134
12,35,70,150,10.423464498600055,-67.39327610565017,50.55350553505535,1084
7,20,80,100,10.385109841250074,-71.85870368870093,53.70036101083032,1108
8,25,85,150,10.17257077990008,-70.75172455349843,48.38709677419355,1023
12,30,70,150,9.99696162860002,-67.92064607678039,49.95083579154376,1017
7,10,70,150,9.805793543249862,-56.89446718778653,56.12431444241316,1094
9,35,80,100,9.66119655744999,-73.48130799775424,50.423330197554094,1063
5,10,70,100,9.657521457049857,-60.27218033378738,61.04347826086956,1725
3,30,75,200,9.639457723599932,-61.060165587316625,61.812627291242364,2946
10,15,90,100,9.517051433650114,-54.5607184200654,46.687211093990754,649
9,25,70,150,9.414037147049958,-62.39050234595705,56.61827497865073,1171
5,10,90,150,9.3139590991,-64.83257965224385,51.64359861591695,1156
9,10,75,150,9.292663588650019,-53.717232922232064,51.47286821705427,645
10,15,90,150,9.23000509215004,-61.99403662981467,45.58404558404558,702
6,30,75,150,9.21516308164998,-66.62694464378232,59.05723905723905,1485
7,30,85,100,8.951044357399995,-68.73569397038925,50.362976406533576,1102
7,30,90,150,8.757050153949987,-66.58327258183205,47.91868344627299,1033
10,35,75,150,8.756623789649986,-69.72056768599163,49.770431588613405,1089
9,10,75,100,8.561435749399848,-36.9648779161496,51.618398637137986,587
6,35,80,100,8.315168225399972,-72.86171361399144,57.03648548026806,1343
6,35,75,150,8.179099513400011,-66.18466848754736,58.55130784708249,1491
6,25,70,100,8.137385117050089,-66.31119217401994,61.71535114978247,1609
6,30,90,150,8.006391555399928,-72.31270830045202,50.22706630336058,1101
12,25,75,150,7.988926876199942,-61.052562252461065,47.59238521836507,893
4,35,90,100,7.859450356600006,-69.6672170070223,56.666666666666664,1500
4,10,85,150,7.816550052949944,-63.62649179934836,57.12492153170119,1593
9,20,85,100,7.752374003700102,-65.31603426002309,47.72475027746948,901
4,30,85,100,7.407663958899957,-62.98470231730092,58.55535820011841,1689
10,20,75,200,6.557647898049956,-63.31403868462632,52.016985138004245,942
3,30,75,150,6.535372296199937,-64.88083888403789,60.67340067340067,2970
12,20,70,200,5.9287847071498145,-50.71589305005021,49.169859514687104,783
8,30,75,100,5.91660999225001,-71.89014332465683,53.95503746877603,1201
3,25,90,100,5.874216991350134,-70.2764760058857,58.64440078585462,2036
14,10,75,100,5.8696642551499645,-17.512250438257777,44.57831325301205,83
8,30,70,200,5.8318435363001075,-64.6161201069765,55.95054095826894,1294
14,10,85,100,5.205700341150066,-19.162593269436073,43.373493975903614,83
10,15,85,150,5.12234910999998,-60.615557834852176,46.132208157524616,711
6,30,90,100,5.015729754150056,-69.09043303267832,49.36131386861314,1096
3,20,80,150,4.897194503450075,-64.28758221759985,60.58027079303675,2585
14,10,80,100,4.713558943450025,-19.162593269436073,43.373493975903614,83
10,20,70,150,4.431038562849965,-58.00124868189488,52.11995863495347,967
3,20,70,150,4.388705269600113,-67.86692756548766,61.90031152647975,3210
8,20,70,100,4.381481170050039,-58.624171691255754,55.679862306368335,1162
9,30,90,100,4.284682548199958,-79.38019662357722,47.225130890052355,955
12,20,75,150,4.2519819393000535,-57.365025877941676,46.612466124661246,738
9,30,70,150,4.0895001865500324,-63.54818739860158,55.46425636811833,1217
10,15,70,150,4.037811172549932,-53.66769594947801,51.87096774193548,775
3,30,80,150,3.9632847302499608,-66.52903304946422,60.71837982422621,2617
4,15,90,200,3.878901944750046,-70.472709485771,58.17307692307693,1456
14,10,70,100,3.8476308220499966,-17.899842592152257,44.57831325301205,83
9,10,85,150,3.5446734891999565,-48.41616362447799,46.63382594417077,609
14,10,90,100,3.534801941150034,-19.162593269436073,43.373493975903614,83
4,20,80,100,3.305896062099989,-64.18264539704978,60.032017075773744,1874
7,35,90,100,3.0903698355499554,-68.04811135728391,49.0272373540856,1028
12,20,75,200,2.369298201450021,-56.060428644739105,47.12041884816754,764
12,15,75,100,2.3525256214500523,-44.440047186317045,48.04597701149425,435
4,30,75,150,2.0621441204500712,-64.63262678095796,61.118816458622284,2163
6,10,80,150,2.0579508725499185,-61.24526810422664,54.03996524761078,1151
3,20,75,150,2.0573814130001367,-66.0549646938973,60.77895456098395,2927
4,30,70,200,1.7609175380999487,-65.5779645222168,61.6359918200409,2445
9,35,90,100,1.741232805949977,-79.62159175130634,46.35897435897436,975
8,35,70,200,1.601446501800008,-65.3777097538044,57.34848484848485,1320
6,25,90,150,0.8903730147999278,-67.84769368983812,48.24399260628466,1082
4,30,80,150,0.7436547769000157,-63.70479029512759,59.895833333333336,1920
6,20,75,100,0.6767535153999527,-61.03624320883384,57.65895953757225,1384
8,25,70,150,0.5834654736500022,-66.96781937717473,56.40413683373111,1257
2,30,85,200,0.45106741400002814,-75.89516420225166,60.71428571428571,4004
4,15,75,150,0.3125770272000894,-61.82337511867646,60.548213411649535,2043
10,35,70,100,0.07114253359996603,-70.93952957053851,52.389078498293514,1172
7,20,70,200,0.0635234161499687,-76.47633131681734,58.04769001490313,1342
4,10,80,150,0.042461099300039606,-60.830930757890165,59.643255295429206,1794
3,15,80,150,-0.1802898798001884,-60.127315276033265,60.17147310989868,2566
2,25,85,200,-0.24774844924985162,-74.94799885732853,60.70263488080301,3985
4,20,80,150,-0.33329866879989734,-61.63679253900932,59.72222222222222,1872
6,20,70,100,-0.336739516200002,-62.145026224738956,60.45016077170418,1555
9,25,80,100,-0.7851971281499392,-70.24810383017886,49.55134596211366,1003
4,25,70,200,-0.7984302644500452,-60.864122609075224,61.69154228855721,2412
12,15,70,100,-1.0400914858501253,-48.17974110951881,49.7737556561086,442
6,10,85,100,-1.14795785195001,-65.59962775875712,51.187084520417855,1053
4,20,70,200,-1.2101605751000832,-61.85865332021613,61.71477079796265,2356
2,10,90,150,-1.2258355766998963,-73.37843505226182,60.35374149659864,3675
2,30,80,150,-1.4855039102502743,-74.95030954176988,60.53049195193834,4411
3,15,70,150,-1.5724987693000125,-71.23066184584368,62.43285939968405,3165
6,20,75,150,-1.7383561289499139,-64.1643746801806,57.519600855310046,1403
4,15,80,150,-1.7761021287500234,-62.1042362920914,59.71615720524017,1832
4,35,70,100,-1.924155763400126,-60.283009671645175,61.603545527800165,2482
4,25,85,100,-1.967334101449969,-66.01727038627948,57.724550898203596,1670
4,10,90,150,-2.123422472199976,-69.08934779964014,55.934612651030555,1407
8,25,75,150,-2.3238043466499603,-65.05353980803875,54.20641803989592,1153
12,20,70,150,-2.6847215531499824,-54.48312749801718,47.64397905759162,764
6,10,80,100,-2.848840336800007,-58.996014030437195,54.05643738977073,1134
3,10,70,200,-2.8824446571501183,-65.88168445571878,61.72680412371135,3104
9,10,90,150,-3.174757765650138,-52.28005420316677,45.65217391304348,598
4,15,90,100,-3.256695048200098,-65.54427884137873,55.18672199170125,1446
9,15,75,100,-3.268589713199932,-57.752298770824176,51.58924205378973,818
12,20,75,100,-3.341620467899886,-56.87302455966973,46.15384615384615,676
9,20,75,100,-3.609051425699916,-61.6735121668585,51.93089430894309,984
2,10,85,200,-3.735289414949805,-72.22252446406684,60.27293404094011,3957
9,25,75,150,-4.341073621450009,-61.8996210786738,53.74653098982424,1081
4,25,80,150,-4.4718585707499425,-64.0344306718966,59.72515856236787,1892
12,15,70,150,-4.564372484650015,-47.51373802727319,50.293542074364,511
3,35,80,150,-4.589465150350048,-68.1931039433857,59.99240121580547,2632
6,35,70,150,-4.605954334850071,-70.59619659847417,60.62612883804937,1661
3,10,75,200,-4.623120178449957,-68.44601832858423,61.45172656800564,2838
12,25,70,100,-4.639221735849974,-60.42158246705021,49.71815107102593,887
9,10,90,100,-5.03568624405003,-48.73927142381921,47.28260869565217,552
7,10,70,100,-5.269808382900198,-55.51905057029739,56.6127497621313,1051
3,30,70,150,-5.39329372534969,-68.22978420974074,61.87270501835985,3268
5,35,85,100,-5.530169877050028,-70.48203155058013,54.981549815498155,1355
8,35,75,150,-5.798847430050125,-69.92647031501257,54.06737880032868,1217
3,10,75,150,-5.915856703900058,-70.77338633923138,60.731878958479946,2842
5,15,85,100,-5.972773768300055,-68.63124407424003,54.78927203065134,1305
2,20,80,150,-6.043079199900081,-76.21841328457917,60.33455545371219,4364
10,20,80,100,-6.286021309099976,-68.08661215756078,47.161066048667436,863
4,10,90,100,-6.342652275000038,-60.6020845447777,54.75852272727273,1408
5,25,70,100,-6.442187921050024,-64.14592001668646,61.163032191069576,1926
7,35,90,150,-6.5442389021999725,-73.16778950158547,49.03846153846153,1040
9,35,75,100,-6.597836804349977,-68.32844256929353,53.239929947460595,1142
6,30,70,100,-6.661137324550037,-69.45743566404923,60.444177671068424,1666
3,25,75,200,-6.6957195460000225,-63.731421050870786,61.55160628844839,2926
2,20,90,200,-6.944717139999779,-76.13940214221213,59.59869848156182,3688
9,30,85,150,-7.047996783150001,-69.74333804405173,47.19438877755511,998
6,20,75,200,-7.069572714900163,-64.09170215259512,57.34767025089605,1395
12,20,70,100,-7.155556034100085,-58.27213297423183,47.687861271676304,692
3,20,90,100,-7.342478521699968,-66.54904077272701,58.77106045589693,2018
9,30,70,100,-7.498208876500012,-65.19824269031784,54.24292845257903,1202
5,15,70,100,-7.9426717063500245,-62.90685910735988,61.53005464480874,1830
3,10,85,100,-8.053455378349927,-68.42859171474514,58.64695340501792,2232
9,25,75,100,-8.07523058000006,-64.92911049334019,51.597744360902254,1064
4,25,70,150,-8.096931018800113,-61.53543636863166,61.967755270773054,2419
5,10,90,100,-8.097808360099956,-69.9363421086617,50.47951176983435,1147
3,30,85,100,-8.450572606949969,-68.92910712582626,58.62822193097422,2289
6,10,70,100,-9.038044811300027,-59.65360382461857,59.924528301886795,1325
3,15,75,200,-9.131452336699864,-66.99691753829507,61.66897506925208,2888
2,20,90,150,-9.221700104100094,-74.90205032616313,60.12385568120625,3714
10,15,80,100,-9.262918801200048,-51.918670859068236,47.24292101341281,671
4,35,80,150,-9.365502108400047,-67.94586035489382,59.968928016571724,1931
5,25,90,100,-9.430321459800018,-68.04507530430799,51.2013256006628,1207
5,35,75,150,-9.532497254099969,-74.87372434322819,59.66819221967964,1748
3,25,70,150,-9.64027542759992,-70.28530451478235,61.62862430598396,3242
9,10,85,100,-9.884208482849942,-45.88438095791248,47.132616487455195,558
3,35,70,150,-9.956728524899994,-67.97087491641156,61.43031784841075,3272
10,30,70,150,-10.17129643614998,-71.3730338289223,52.58007117437722,1124
7,20,70,150,-10.226022675800007,-73.27845471328321,57.20720720720721,1332
8,25,70,100,-10.306775656550105,-69.71084238373913,55.63549160671462,1251
4,10,70,150,-10.352219752100023,-65.1960690713446,61.06354213609734,2219
3,25,80,150,-10.494391007450076,-66.97612890386603,60.5,2600
6,10,75,100,-10.571492386450021,-58.15745794200416,56.92182410423453,1228
5,15,80,100,-10.761634340700033,-68.67470172969857,57.668711656441715,1467
10,15,85,100,-10.816062266049986,-56.031200397212366,45.53706505295008,661
5,15,70,150,-11.104613753000125,-65.0051730424097,60.01097092704334,1823
2,25,90,200,-11.304286615999892,-78.2042649012065,59.98389694041868,3726
6,25,75,100,-11.42958455649994,-65.93321478528087,57.51222921034241,1431
10,35,70,150,-11.445524175299916,-70.42009410767282,52.58175559380379,1162
9,30,75,100,-11.558752041500075,-76.39284631862124,51.891891891891895,1110
9,30,75,150,-11.599170587099994,-71.57356679212624,51.792114695340494,1116
3,35,75,200,-11.62351447650003,-65.43954309547166,61.70427753452341,2969
12,15,80,100,-11.717683011899949,-48.67956835362926,46.74418604651163,430
2,25,80,150,-11.82266867820011,-76.94513475047428,60.02275312855517,4395
4,15,80,100,-12.029060392999957,-64.81785100301053,59.29978118161926,1828
3,35,70,100,-12.135246913450137,-64.5309727928946,61.31297709923664,3275
4,10,75,150,-12.429028499500049,-63.1162914390415,59.376571141277026,1989
2,15,85,200,-12.442981338499958,-73.16845381692193,60.33958438925494,3946
6,20,70,150,-12.623629775199962,-64.87757058739912,59.92292870905588,1557
3,35,75,150,-12.781866246850049,-68.78561923072014,60.49631120053655,2982
2,35,75,200,-13.210921499999984,-71.82943886690201,60.83439761600681,4698
6,25,90,100,-13.501845511749988,-70.89525844427243,49.678012879484825,1087
5,20,70,150,-13.66958068059999,-64.54611404785162,60.35125066524747,1879
3,15,85,100,-13.892465906900108,-69.97310267500471,58.20364606491775,2249
3,15,75,150,-13.910116253350024,-67.86629400662531,60.64605765890935,2879
4,30,90,100,-13.943310237600027,-66.31449580108966,56.6621803499327,1486
12,25,70,150,-14.050167615100085,-63.568688774201085,49.0238611713666,922
9,25,70,100,-14.062542833199931,-69.64448161091151,55.14834205933682,1146
6,25,75,150,-14.482631913950005,-61.85162384872792,58.31608005521049,1449
10,15,75,100,-14.7491544243999,-49.89437393242858,49.92764109985528,691
2,15,90,200,-15.08667594265014,-78.56030537543623,59.61643835616438,3650
2,35,85,200,-15.602696494199876,-79.08611372654062,60.34439730471674,4007
3,35,85,100,-15.731804584749941,-67.97962343875068,58.62668405041287,2301
4,30,70,150,-16.28319140429989,-69.36525137389302,61.75869120654397,2445
2,10,75,150,-16.461735725350234,-74.85423138939298,60.60933448573898,4628
3,30,70,100,-16.4725213828001,-66.71062607593944,61.21323529411765,3264
10,15,75,150,-16.5530222769,-56.5808216558879,49.668874172185426,755
6,25,85,100,-16.584628233700005,-69.644985459935,53.316326530612244,1176
4,10,70,200,-16.713410150599895,-62.36863618520169,60.97670250896058,2232
6,10,85,150,-16.965548727800073,-67.13216460189113,51.40449438202247,1068
5,30,70,150,-17.054324981150092,-72.15798357371969,60.52227342549923,1953
10,20,75,100,-17.104923833799923,-63.019944155063875,50.0,898
3,20,75,200,-17.17990788940009,-65.98582675483514,61.373835001725915,2897
2,35,85,100,-18.24258341200017,-74.77038158168907,59.691848906560644,4024
4,35,70,150,-18.314209130699965,-67.37464245942428,61.91446028513238,2455
2,15,90,150,-18.369427678350092,-74.82830773461457,60.05434782608695,3680
4,25,90,100,-18.42066799449995,-64.47201995632757,56.00272851296043,1466
3,10,70,100,-18.617894191849903,-69.25885066711737,60.965473145780045,3128
7,25,90,150,-18.898807346650003,-68.98409622620184,49.46025515210991,1019
2,10,90,200,-19.058874873650055,-74.40712026922317,59.51472191930207,3668
6,10,90,150,-19.174705186850026,-71.43245929954269,47.22502522704339,991
7,30,90,100,-19.256518552699998,-69.49422388724633,47.10500490677135,1019
6,30,70,150,-19.28330834849995,-70.62818920219928,59.840588595953406,1631
3,25,70,100,-19.803216178150084,-67.93081665555168,61.032138442521635,3236
2,10,85,150,-19.985166718500224,-72.5845799012906,60.25477707006369,3925
4,15,85,100,-20.06218127099998,-68.30491775708323,56.82656826568265,1626
3,25,75,100,-20.453285244700137,-67.12889618633007,60.317460317460316,2898
4,10,80,100,-20.515305024999986,-65.56906039856594,58.74363327674024,1767
2,30,85,100,-20.803673319900184,-74.85207727626064,59.53511622094476,4001
12,15,85,100,-20.878620836250008,-51.98984095796929,45.92074592074592,429
3,20,70,100,-21.10789049445002,-69.31434709068508,60.96573208722741,3210
7,25,70,150,-21.150778431299923,-72.2770710431548,58.67237687366167,1401
3,15,75,100,-21.471844491799864,-68.10348842274723,60.66202090592334,2870
2,15,85,150,-21.678088464100064,-75.45187615111739,60.25770591207681,3958
2,10,80,150,-21.743876234750147,-73.0836978995246,60.70020867145838,4313
10,20,70,100,-21.80348742044994,-66.56196185634376,52.68817204301075,930
5,20,85,100,-21.829424050250058,-73.95972661002216,54.337899543378995,1314
2,30,90,200,-21.892576613599914,-75.36431842286343,59.66228893058161,3731
6,15,75,100,-22.05431770359999,-67.99057838165729,57.00152207001522,1314
2,35,80,150,-22.17757672735009,-77.14479386294559,60.07292616226071,4388
5,35,90,100,-22.28126255640005,-66.61775191480517,51.07084019769358,1214
7,25,90,100,-22.496771122399984,-69.08598072858645,47.73175542406312,1014
2,10,80,200,-22.669329734199984,-74.93050403727868,59.78006551240056,4274
5,35,70,150,-23.109954461000036,-70.97054402407049,60.446247464503045,1972
2,35,85,150,-23.207411824049917,-78.7759579270515,59.76552756298329,4009
12,15,90,100,-23.228602733199967,-51.491761900483404,45.5607476635514,428
2,20,85,200,-23.24040676379986,-76.12160586054887,60.065673149785304,3959
3,30,75,100,-23.328169949600042,-65.19835193950875,60.192506015812995,2909
4,25,70,100,-23.388089161399904,-66.11497333625827,60.55578598092078,2411
3,10,80,100,-23.56763620919996,-68.81206426192796,59.847573204973926,2493
4,30,70,100,-23.76208800945,-64.08593915341756,61.17936117936118,2442
3,10,75,100,-23.995909907499822,-67.39414802213986,60.60390763765542,2815
7,20,90,100,-24.000760049899938,-67.96325921119036,46.68705402650357,981
3,25,85,100,-24.178549024400052,-75.01709425343718,58.529020824102794,2257
10,30,70,100,-24.265544055800003,-65.78201910790409,52.107623318385656,1115
5,20,90,100,-24.53631793675003,-67.13927232509556,50.374064837905244,1203
2,10,85,100,-24.709868673549874,-74.30034172674331,59.369438087973556,3933
4,20,70,100,-24.736564084050038,-66.3319206289471,60.210970464135016,2370
3,20,75,100,-24.849510522250206,-73.07164124644406,60.49083995852057,2893
4,35,75,100,-25.04883873870003,-67.07752420579385,60.34958601655934,2174
3,35,75,100,-25.480338891999963,-65.93534089326758,60.4230638007506,2931
2,15,80,150,-25.71291497914997,-77.04301529151068,60.526315789473685,4332
5,15,90,100,-26.023013921750003,-68.30900904871632,50.422297297297305,1184
5,30,90,100,-26.126339884049965,-68.1636688691229,50.865622423742785,1213
2,15,90,100,-26.216251962600158,-72.55439342204234,59.24002186987425,3658
6,25,70,150,-26.384081383299996,-67.09083142264285,59.59849435382685,1594
2,30,80,200,-26.745485087199928,-79.29531301780143,59.89824236817761,4324
3,15,70,100,-27.36768408520013,-71.26451520416461,61.19496855345912,3180
2,25,85,150,-27.500998582049906,-76.97283652771257,59.89949748743718,3980
2,30,85,150,-27.614992666850057,-76.84859814556283,59.79433157762729,3987
2,10,75,200,-27.64745946699989,-77.39103238149436,60.33580462276493,4586
9,25,90,100,-27.664728872999955,-79.0909939302341,46.11231101511879,926
6,20,90,100,-28.298153931599977,-72.06846503662067,48.490566037735846,1060
4,15,70,200,-28.658415304600048,-64.7588705317124,61.201227531784305,2281
2,20,85,150,-28.780304736749972,-76.64255653908792,60.22099447513812,3982
4,15,70,100,-28.876870889999886,-66.22286267776668,60.286458333333336,2304
2,15,80,200,-28.974152783550057,-75.40954511655032,59.71995332555425,4285
4,15,70,150,-29.021878783849996,-68.09098321825039,60.967032967032964,2275
4,20,85,100,-29.04152564119995,-65.71941709177302,57.4107683000605,1653
3,10,80,150,-29.552031755100018,-67.43702291132863,60.1741884402217,2526
3,15,80,100,-29.902451675450116,-70.98153324669511,59.70797158642463,2534
2,15,75,150,-30.16600005750002,-76.76232773651523,60.34000430385195,4647
2,10,90,100,-30.345161599000004,-73.15662462545373,58.922188616992024,3637
4,10,75,100,-30.472378578749883,-70.30637462867497,59.26299848561333,1981
2,25,70,150,-31.11443753710008,-76.57528070227671,61.13563402889246,4984
2,35,75,150,-31.121079779850003,-78.15731612466584,60.45425599660369,4711
2,25,80,200,-31.219073500099668,-77.38713664431067,59.67144840351689,4322
4,10,70,100,-31.36896025294994,-73.72430784222051,60.0,2205
2,25,75,200,-31.910270501650007,-76.71944141033804,60.16785022595222,4647
10,20,75,150,-32.049938885800024,-66.67899187292645,49.185667752442995,921
2,10,70,150,-33.23203301985003,-76.92312999067248,61.204081632653065,4900
2,20,80,200,-33.54271374625012,-77.20860238701339,60.046674445740955,4285
2,35,90,200,-33.63893321139992,-76.55987806893538,59.60604425256341,3706
2,20,85,100,-33.70338509745011,-79.10072597486227,59.27887039838629,3966
2,35,90,150,-33.99518937989986,-77.24323705451309,59.74758324382384,3724
4,20,75,100,-34.26424561649994,-70.39404942011205,59.7893729056965,2089
2,35,90,100,-34.73594373315012,-73.63160896138785,59.272237196765495,3710
2,30,80,100,-34.92302836209983,-77.47409592745277,60.077874484654146,4366
3,20,80,100,-35.61617759594997,-72.55273132220104,59.45945945945946,2553
2,30,90,150,-36.10027405325009,-78.50674928095629,59.40939597315437,3725
2,30,75,200,-36.174683364250036,-77.73246359300792,60.189369485689696,4647
2,35,80,100,-36.45618511235017,-80.3163817120705,60.25788625374165,4343
2,15,85,100,-37.01264539684996,-78.32380181869638,59.34650455927052,3948
2,15,75,200,-37.04181920029993,-80.71841474845183,60.325732899022796,4605
2,25,90,150,-37.225729957099894,-78.64981106409194,59.59623149394348,3715
2,30,70,150,-37.24876872775054,-76.16402887067368,61.000602772754675,4977
3,20,85,100,-37.25408036969999,-78.30165790868705,58.130261408949934,2257
2,20,75,200,-37.840642356700286,-79.39314711917389,60.056167638798875,4629
2,20,90,100,-38.08126666199987,-75.39602423873345,59.182561307901906,3670
5,25,70,150,-38.25310830915012,-70.92047513909017,60.35564853556485,1912
2,35,80,200,-38.31643493394995,-78.03624031353739,60.013892104653856,4319
2,25,85,100,-38.702701144050145,-79.23263280867175,59.0176322418136,3970
9,25,85,150,-38.72224121460002,-70.5268165652598,46.48478488982162,953
2,10,70,200,-38.72765845759988,-78.12333383833467,60.63917525773196,4850
9,25,80,150,-38.74565259159994,-72.74446018124169,49.0547263681592,1005
2,30,70,100,-40.093902848200166,-77.98514979012742,60.64022548822226,4967
4,15,75,100,-40.13988239780024,-71.55643334607286,59.538989700833746,2039
2,35,70,150,-40.57167670519988,-78.62057535633983,60.83902047370534,4982
3,35,80,100,-40.7096332184,-74.09998652872157,59.359320725588574,2591
2,30,75,150,-40.764462409299995,-79.62120273963934,60.17887563884157,4696
2,30,90,100,-41.47168003340006,-75.67423637710384,59.083557951482476,3710
2,30,70,200,-41.63777214410008,-78.65682786880164,60.555668221456095,4931
2,15,70,200,-41.65615463819986,-80.23166054498712,60.4900144121886,4857
2,20,70,150,-41.87528370735026,-75.68011058938305,60.66937119675456,4930
4,30,75,100,-41.90370462380009,-72.06857926704451,59.878561419897245,2141
4,10,85,100,-43.01087765599993,-72.22882831736759,55.048231511254016,1555
2,20,75,150,-43.69330421869998,-78.17665083521554,60.15490533562823,4648
2,25,75,150,-45.43838854210021,-81.24882901159964,60.07710430499036,4669
2,15,80,100,-45.439776176300064,-79.47129896542717,60.120986505351325,4298
2,20,70,200,-45.78210011525008,-81.80337821501695,60.50317038249131,4889
3,25,80,100,-45.818295645400084,-77.23341813795408,59.53398058252427,2575
2,35,70,200,-45.986427897600294,-80.8386070307193,60.35872632003224,4962
2,10,80,100,-46.39213065300005,-79.14657158659243,60.130871698995094,4279
2,25,80,100,-47.37544862594999,-80.99804798086882,59.9124020285846,4338
4,20,90,100,-47.55435895695002,-71.14811266863165,54.814305364511696,1454
2,15,70,150,-48.45108950394997,-79.13863193288118,60.912453760789155,4866
4,25,75,100,-48.632547781500044,-75.42881759696883,59.886739027843326,2119
2,10,75,100,-50.27362242845,-77.28303260262217,60.04795117698344,4588
2,25,90,100,-51.17705738470003,-78.62475277112839,58.84097035040431,3710
2,10,70,100,-51.27874630395011,-79.05602491048325,60.810532812178565,4861
2,25,70,200,-51.50687135444991,-82.9785626539552,60.143003064351376,4895
2,35,75,100,-51.73514615194992,-80.89277705162152,60.0,4690
2,20,80,100,-52.70227896390025,-81.7866523621548,59.94897959183674,4312
3,30,80,100,-53.30329637455,-78.08801935233193,58.93135725429018,2564
2,35,70,100,-54.00670244359988,-81.89222262116901,60.367825383993534,4948
2,15,70,100,-54.29584184724988,-81.91576047500135,60.82495382721116,4873
2,20,75,100,-59.37320222860015,-82.21132198602422,59.59289735816371,4618
2,20,70,100,-60.84091296539973,-83.77124253402603,60.72882736156352,4912
2,25,70,100,-60.925093709349824,-84.4992151485174,60.51937512680057,4929
2,30,75,100,-61.66688495545014,-80.48736052582989,59.32859909619109,4647
2,15,75,100,-61.709143651649946,-81.39614468605734,59.64223385689355,4584
2,25,75,100,-68.28796615974998,-83.84538007544346,59.18942349371478,4614
